"loinc.part","part.name","labeled.paths","plus","period","obo_id","domain","ontology.priority","ols.search.rank","obo label","loinc.vs.label.cosine","best.match","best.cosine","iri","ontology_prefix","short_form","ontology_name","bp.onto.iri"
"LP15400-2","apolipoprotein b","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> NA",FALSE,FALSE,"PR:000004166","proteins/genes",5,195,"micos complex subunit mic26",0.443801541582324,"apolipoprotein o",0.0262710088797047,"http://purl.obolibrary.org/obo/PR_000004166","PR","PR_000004166","pr","http://data.bioontology.org/ontologies/PR"
"LP15400-2","apolipoprotein b","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> NA",FALSE,FALSE,"PR:000004155","proteins/genes",5,26,"apolipoprotein e",0.0317541634481459,"apolipoprotein e",0.0317541634481459,"http://purl.obolibrary.org/obo/PR_000004155","PR","PR_000004155","pr","http://data.bioontology.org/ontologies/PR"
"LP15405-1","apolipoprotein e2","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> NA -> Apolipoprotein E",FALSE,FALSE,"PR:000004155","proteins/genes",5,9,"apolipoprotein e",0.0152680721653382,"apolipoprotein e",0.0152680721653382,"http://purl.obolibrary.org/obo/PR_000004155","PR","PR_000004155","pr","http://data.bioontology.org/ontologies/PR"
"LP15428-3","base deficit","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"CHEBI:50407","chemicals/drugs",3,123,"acid-base indicator",0.197103458007909,"indicateur acide-base",0.123133220587523,"http://purl.obolibrary.org/obo/CHEBI_50407","CHEBI","CHEBI_50407","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP15428-3","base deficit","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"HP:0005451","pheonotypes",20,76,"decreased cranial base ossification",0.145757803822751,"decreased cranial base ossification",0.145757803822751,"http://purl.obolibrary.org/obo/HP_0005451","HP","HP_0005451","hp","http://data.bioontology.org/ontologies/HP"
"LP15429-1","base exces","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"FOODON:03304945","food",8,91,"beef stock base (meatless)",0.126673936780533,"beef stock base (meatless)",0.126673936780533,"http://purl.obolibrary.org/obo/FOODON_03304945","FOODON","FOODON_03304945","foodon","http://data.bioontology.org/ontologies/FOODON"
"LP15445-7","bilirubin.glucuronidated+bilirubin.albumin bound","Lab -> Chemistry and Chemistry challenge -> CHEM -> Liver function -> Bilirubin",TRUE,TRUE,"CHEBI:18392","chemicals/drugs",3,29,"bis(beta-glucosyluronic acid)bilirubin",0.105418023640961,"bilirubin beta-diglucuronide",0.0522319099748294,"http://purl.obolibrary.org/obo/CHEBI_18392","CHEBI","CHEBI_18392","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP15445-7","bilirubin.glucuronidated+bilirubin.albumin bound","Lab -> Chemistry and Chemistry challenge -> CHEM -> Liver function -> Bilirubin",TRUE,TRUE,"GO:0006789","go",16,3,"bilirubin conjugation",0.103253833910244,"bilirubin conjugation",0.103253833910244,"http://purl.obolibrary.org/obo/GO_0006789","GO","GO_0006789","go","http://data.bioontology.org/ontologies/GO"
"LP15447-3","bilirubin.albumin bound","Lab -> Chemistry and Chemistry challenge -> CHEM -> Liver function -> Bilirubin",FALSE,TRUE,"OBA:VT0001569","pheonotypes",24,10,"blood bilirubin amount",0.0944539430806481,"blood bilirubin amount",0.0944539430806481,"http://purl.obolibrary.org/obo/OBA_VT0001569","OBA","OBA_VT0001569","oba","http://data.bioontology.org/ontologies/OBA"
"LP15461-4","cancer ag 15-3","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"NCBITaxon:2161886","organisms",7,16,"bacterium ag-311-n15",0.22432824811866,"bacterium ag-311-n15",0.22432824811866,"http://purl.obolibrary.org/obo/NCBITaxon_2161886","NCBITAXON","NCBITaxon_2161886","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP15461-4","cancer ag 15-3","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"CHEBI:82785","chemicals/drugs",3,198,"ga5-ag np",0.317808959759353,"gum arabic (5 nm)-coated ag nanoparticle",0.190306571426035,"http://purl.obolibrary.org/obo/CHEBI_82785","CHEBI","CHEBI_82785","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP15464-8","cancer ag 27-29","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"CHEBI:82786","chemicals/drugs",3,197,"ga22-ag np",0.270199550800238,"gum arabic (22 nm)-coated ag nanoparticle",0.197191630105678,"http://purl.obolibrary.org/obo/CHEBI_82786","CHEBI","CHEBI_82786","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP15464-8","cancer ag 27-29","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA",FALSE,FALSE,"NCBITaxon:1954564","organisms",7,153,"orchidaceae sp. ag-2017",0.224601885464734,"orchidaceae sp. ag-2017",0.224601885464734,"http://purl.obolibrary.org/obo/NCBITaxon_1954564","NCBITAXON","NCBITaxon_1954564","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP15502-5","chylomicron","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids",FALSE,FALSE,"GO:0042627","go",16,1,"chylomicron",0,"chylomicron",0,"http://purl.obolibrary.org/obo/GO_0042627","GO","GO_0042627","go","http://data.bioontology.org/ontologies/GO"
"LP15511-6","creatine kinase.bb","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Creatine kinase -> Creatine kinase isoenzymes",FALSE,TRUE,"PR:000005513","proteins/genes",5,7,"creatine kinase b-type",0.0938969554886557,"creatine kinase, brain",0.0750000000000002,"http://purl.obolibrary.org/obo/PR_000005513","PR","PR_000005513","pr","http://data.bioontology.org/ontologies/PR"
"LP15511-6","creatine kinase.bb","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Creatine kinase -> Creatine kinase isoenzymes",FALSE,TRUE,"PR:000029971","proteins/genes",5,6,"creatine kinase",0.0814413464563084,"creatine kinase",0.0814413464563084,"http://purl.obolibrary.org/obo/PR_000029971","PR","PR_000029971","pr","http://data.bioontology.org/ontologies/PR"
"LP15513-2","creatine kinase.mb","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Creatine kinase -> Creatine kinase isoenzymes",FALSE,TRUE,"PR:000029971","proteins/genes",5,2,"creatine kinase",0.0513167019494862,"creatine kinase",0.0513167019494862,"http://purl.obolibrary.org/obo/PR_000029971","PR","PR_000029971","pr","http://data.bioontology.org/ontologies/PR"
"LP15514-0","creatine kinase.mm","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Creatine kinase -> Creatine kinase isoenzymes",FALSE,TRUE,"PR:000029971","proteins/genes",5,2,"creatine kinase",0.0814413464563084,"creatine kinase",0.0814413464563084,"http://purl.obolibrary.org/obo/PR_000029971","PR","PR_000029971","pr","http://data.bioontology.org/ontologies/PR"
"LP15516-5","cryoglobulin","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Cryoproteins",FALSE,FALSE,"MONDO:0019557","pheonotypes",13,1,"chilblain lupus",0.35,"http://purl.obolibrary.org/obo/umls#_cn239336",0.300621393819765,"http://purl.obolibrary.org/obo/MONDO_0019557","MONDO","MONDO_0019557","mondo","http://data.bioontology.org/ontologies/MONDO"
"LP15518-1","cobalamins.unsaturated binding capacity","Lab -> Chemistry and Chemistry challenge -> CHEM -> Vitamins -> NA -> Vitamin B12 -> Cobalamins",FALSE,TRUE,"MP:0002306","pheonotypes",23,45,"abnormal functional residual capacity",0.0717678594056882,"abnormal functional residual capacity",0.0717678594056882,"http://purl.obolibrary.org/obo/MP_0002306","MP","MP_0002306","mp","http://data.bioontology.org/ontologies/MP"
"LP15518-1","cobalamins.unsaturated binding capacity","Lab -> Chemistry and Chemistry challenge -> CHEM -> Vitamins -> NA -> Vitamin B12 -> Cobalamins",FALSE,TRUE,"MP:0011895","pheonotypes",23,2,"abnormal circulating unsaturated transferrin level",0.163125706216997,"abnormal unsaturated iron binding capacity",0.047439030425798,"http://purl.obolibrary.org/obo/MP_0011895","MP","MP_0011895","mp","http://data.bioontology.org/ontologies/MP"
"LP15567-8","fatty acids.nonesterified","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Fatty acids",FALSE,TRUE,"PR:Q54TC9","proteins/genes",5,27,"elongation of fatty acids protein sre1 (dictyostelium discoideum)",0.134484773228194,"elongation of fatty acids protein sre1 (dictyostelium discoideum)",0.134484773228194,"http://purl.obolibrary.org/obo/PR_Q54TC9","PR","PR_Q54TC9","pr","http://data.bioontology.org/ontologies/PR"
"LP15567-8","fatty acids.nonesterified","Lab -> Chemistry and Chemistry challenge -> CHAL -> Lipids",FALSE,TRUE,"PR:Q54TC9","proteins/genes",5,27,"elongation of fatty acids protein sre1 (dictyostelium discoideum)",0.134484773228194,"elongation of fatty acids protein sre1 (dictyostelium discoideum)",0.134484773228194,"http://purl.obolibrary.org/obo/PR_Q54TC9","PR","PR_Q54TC9","pr","http://data.bioontology.org/ontologies/PR"
"LP15567-8","fatty acids.nonesterified","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Fatty acids",FALSE,TRUE,"MP:0001554","pheonotypes",23,87,"increased circulating free fatty acid level",0.178234187594917,"increased circulating non-esterified fatty acids level",0.101697808775829,"http://purl.obolibrary.org/obo/MP_0001554","MP","MP_0001554","mp","http://data.bioontology.org/ontologies/MP"
"LP15567-8","fatty acids.nonesterified","Lab -> Chemistry and Chemistry challenge -> CHAL -> Lipids",FALSE,TRUE,"MP:0001554","pheonotypes",23,87,"increased circulating free fatty acid level",0.178234187594917,"increased circulating non-esterified fatty acids level",0.101697808775829,"http://purl.obolibrary.org/obo/MP_0001554","MP","MP_0001554","mp","http://data.bioontology.org/ontologies/MP"
"LP15590-0","gamma glutamyl transferase","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes",FALSE,FALSE,"PR:Q62867","proteins/genes",5,8,"gamma-glutamyl hydrolase (rat)",0.0860923062325863,"gamma-glutamyl hydrolase (rat)",0.0860923062325863,"http://purl.obolibrary.org/obo/PR_Q62867","PR","PR_Q62867","pr","http://data.bioontology.org/ontologies/PR"
"LP15590-0","gamma glutamyl transferase","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes",FALSE,FALSE,"PR:000007963","proteins/genes",5,173,"glutathione hydrolase 5 proenzyme",0.29880292588477,"gamma-glutamyltransferase 5",0.0228722935160652,"http://purl.obolibrary.org/obo/PR_000007963","PR","PR_000007963","pr","http://data.bioontology.org/ontologies/PR"
"LP15654-4","igd","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Immunoglobulins",FALSE,FALSE,"FMA:62876","anatomy",10,1,"immunoglobulin d",0.563564219528015,"igd",0,"http://purl.obolibrary.org/obo/FMA_62876","FMA","FMA_62876","fma","http://data.bioontology.org/ontologies/FMA"
"LP15654-4","igd","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Immunoglobulins",FALSE,FALSE,"GO:0043472","go",16,3,"igd binding",0.157299028399615,"igd binding",0.157299028399615,"http://purl.obolibrary.org/obo/GO_0043472","GO","GO_0043472","go","http://data.bioontology.org/ontologies/GO"
"LP15657-7","igg subclass 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Immunoglobulins -> IgG",FALSE,FALSE,"HP:0032296","pheonotypes",20,2,"increased circulating igg subclass",0.175213901157677,"increased circulating igg subclass",0.175213901157677,"http://purl.obolibrary.org/obo/HP_0032296","HP","HP_0032296","hp","http://data.bioontology.org/ontologies/HP"
"LP15658-5","igg subclass 2","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Immunoglobulins -> IgG",FALSE,FALSE,"NCBITaxon:417161","organisms",7,194,"geobacillus sp. 2-2",0.175042088615695,"geobacillus sp. 2-2",0.175042088615695,"http://purl.obolibrary.org/obo/NCBITaxon_417161","NCBITAXON","NCBITaxon_417161","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP15659-3","igg subclass 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Immunoglobulins -> IgG",FALSE,FALSE,"HP:0032296","pheonotypes",20,2,"increased circulating igg subclass",0.175213901157677,"increased circulating igg subclass",0.175213901157677,"http://purl.obolibrary.org/obo/HP_0032296","HP","HP_0032296","hp","http://data.bioontology.org/ontologies/HP"
"LP15660-1","igg subclass 4","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Immunoglobulins -> IgG",FALSE,FALSE,"HP:0032296","pheonotypes",20,2,"increased circulating igg subclass",0.175213901157677,"increased circulating igg subclass",0.175213901157677,"http://purl.obolibrary.org/obo/HP_0032296","HP","HP_0032296","hp","http://data.bioontology.org/ontologies/HP"
"LP15674-2","intrinsic factor blocking","Lab -> Chemistry and Chemistry challenge -> CHEM -> Vitamins -> NA -> Vitamin B12",FALSE,FALSE,"PR:000007975","proteins/genes",5,5,"cobalamin binding intrinsic factor",0.0528309619698969,"cobalamin binding intrinsic factor",0.0528309619698969,"http://purl.obolibrary.org/obo/PR_000007975","PR","PR_000007975","pr","http://data.bioontology.org/ontologies/PR"
"LP15678-3","iron binding capacity","Lab -> Chemistry and Chemistry challenge -> CHEM -> Iron",FALSE,FALSE,"HP:0025196","pheonotypes",20,1,"increased total iron binding capacity",0.0604296050639344,"increased total iron binding capacity",0.0604296050639344,"http://purl.obolibrary.org/obo/HP_0025196","HP","HP_0025196","hp","http://data.bioontology.org/ontologies/HP"
"LP15679-1","iron binding capacity.unsaturated","Lab -> Chemistry and Chemistry challenge -> CHEM -> Iron -> Iron binding capacity",FALSE,TRUE,"HP:0025196","pheonotypes",20,3,"increased total iron binding capacity",0.0612733601731192,"increased total iron binding capacity",0.0612733601731192,"http://purl.obolibrary.org/obo/HP_0025196","HP","HP_0025196","hp","http://data.bioontology.org/ontologies/HP"
"LP15679-1","iron binding capacity.unsaturated","Lab -> Chemistry and Chemistry challenge -> CHEM -> Iron -> Iron binding capacity",FALSE,TRUE,"MP:0011896","pheonotypes",23,1,"increased circulating unsaturated transferrin level",0.152761687064153,"increased unsaturated iron binding capacity",0.0314458621007044,"http://purl.obolibrary.org/obo/MP_0011896","MP","MP_0011896","mp","http://data.bioontology.org/ontologies/MP"
"LP15688-2","lactate dehydrogenase 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000030923","proteins/genes",5,26,"probable d-lactate dehydrogenase, mitochondrial",0.103606312252478,"lactate dehydrogenase d",0.0195911557531998,"http://purl.obolibrary.org/obo/PR_000030923","PR","PR_000030923","pr","http://data.bioontology.org/ontologies/PR"
"LP15688-2","lactate dehydrogenase 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000023100","proteins/genes",5,9,"l-lactate dehydrogenase",0.0425531914893617,"l-lactate dehydrogenase",0.0425531914893617,"http://purl.obolibrary.org/obo/PR_000023100","PR","PR_000023100","pr","http://data.bioontology.org/ontologies/PR"
"LP15689-0","lactate dehydrogenase 2","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000023100","proteins/genes",5,4,"l-lactate dehydrogenase",0.0425531914893617,"l-lactate dehydrogenase",0.0425531914893617,"http://purl.obolibrary.org/obo/PR_000023100","PR","PR_000023100","pr","http://data.bioontology.org/ontologies/PR"
"LP15689-0","lactate dehydrogenase 2","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000030923","proteins/genes",5,21,"probable d-lactate dehydrogenase, mitochondrial",0.103606312252478,"lactate dehydrogenase d",0.0195911557531998,"http://purl.obolibrary.org/obo/PR_000030923","PR","PR_000030923","pr","http://data.bioontology.org/ontologies/PR"
"LP15690-8","lactate dehydrogenase 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000023100","proteins/genes",5,2,"l-lactate dehydrogenase",0.0425531914893617,"l-lactate dehydrogenase",0.0425531914893617,"http://purl.obolibrary.org/obo/PR_000023100","PR","PR_000023100","pr","http://data.bioontology.org/ontologies/PR"
"LP15690-8","lactate dehydrogenase 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000030923","proteins/genes",5,19,"probable d-lactate dehydrogenase, mitochondrial",0.103606312252478,"lactate dehydrogenase d",0.0195911557531998,"http://purl.obolibrary.org/obo/PR_000030923","PR","PR_000030923","pr","http://data.bioontology.org/ontologies/PR"
"LP15691-6","lactate dehydrogenase 4","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000030923","proteins/genes",5,18,"probable d-lactate dehydrogenase, mitochondrial",0.103606312252478,"lactate dehydrogenase d",0.0195911557531998,"http://purl.obolibrary.org/obo/PR_000030923","PR","PR_000030923","pr","http://data.bioontology.org/ontologies/PR"
"LP15691-6","lactate dehydrogenase 4","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000023100","proteins/genes",5,1,"l-lactate dehydrogenase",0.0425531914893617,"l-lactate dehydrogenase",0.0425531914893617,"http://purl.obolibrary.org/obo/PR_000023100","PR","PR_000023100","pr","http://data.bioontology.org/ontologies/PR"
"LP15692-4","lactate dehydrogenase 5","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000030923","proteins/genes",5,19,"probable d-lactate dehydrogenase, mitochondrial",0.103606312252478,"lactate dehydrogenase d",0.0195911557531998,"http://purl.obolibrary.org/obo/PR_000030923","PR","PR_000030923","pr","http://data.bioontology.org/ontologies/PR"
"LP15692-4","lactate dehydrogenase 5","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes -> Lactate dehydrogenase -> Lactate dehydrogenase isoenzymes",FALSE,FALSE,"PR:000023100","proteins/genes",5,2,"l-lactate dehydrogenase",0.0425531914893617,"l-lactate dehydrogenase",0.0425531914893617,"http://purl.obolibrary.org/obo/PR_000023100","PR","PR_000023100","pr","http://data.bioontology.org/ontologies/PR"
"LP15701-3","leukocyte esterase","Lab -> UA -> NA",FALSE,FALSE,"MONDO:0004805","pheonotypes",13,20,"leukocyte disease",0.0577342076947215,"leukocyte disease",0.0577342076947215,"http://purl.obolibrary.org/obo/MONDO_0004805","MONDO","MONDO_0004805","mondo","http://data.bioontology.org/ontologies/MONDO"
"LP15701-3","leukocyte esterase","Lab -> Chemistry and Chemistry challenge -> CHEM -> Enzymes",FALSE,FALSE,"MONDO:0004805","pheonotypes",13,20,"leukocyte disease",0.0577342076947215,"leukocyte disease",0.0577342076947215,"http://purl.obolibrary.org/obo/MONDO_0004805","MONDO","MONDO_0004805","mondo","http://data.bioontology.org/ontologies/MONDO"
"LP15701-3","leukocyte esterase","Lab -> UA -> NA",FALSE,FALSE,"DOID:9500","pheonotypes",4,30,"leukocyte disease",0.0577342076947215,"leukocyte disease",0.0577342076947215,"http://purl.obolibrary.org/obo/DOID_9500","DOID","DOID_9500","doid","http://data.bioontology.org/ontologies/DOID"
