"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000183","Assay for Cancer pagurus in Serum specimen [categorical measurement datum]","","Crab IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Cancer pagurus; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Cancer pagurus'","","","","","'categorical measurement datum'","","","","loinc:15663-8"
"turbo:TURBO_3000184","Assay for Egg yolk in Serum specimen [categorical measurement datum]","","Egg yolk IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Egg yolk; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'egg yolk'","","","","","'categorical measurement datum'","","","","loinc:15691-9"
"turbo:TURBO_3000185","Assay for Iva ciliata in Serum specimen [categorical measurement datum]","","Marsh Elder IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Iva ciliata; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Iva ciliata'","","","","","'categorical measurement datum'","","","","loinc:15693-5"
"turbo:TURBO_3000186","Assay for Gluten in Serum specimen [categorical measurement datum]","","Gluten IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Gluten; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'gluten'","","","","","'categorical measurement datum'","","","","loinc:15729-7"
"turbo:TURBO_3000187","Assay for Poa pratensis in Serum specimen [categorical measurement datum]","","Kentucky blue grass IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Poa pratensis; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Poa pratensis'","","","","","'categorical measurement datum'","","","","loinc:15744-6"
"turbo:TURBO_3000188","Assay for Corylus avellana in Serum specimen [categorical measurement datum]","","Hazelnut IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Corylus avellana; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Corylus avellana'","","","","","'categorical measurement datum'","","","","loinc:15766-9"
"turbo:TURBO_3000189","Assay for Chenopodium album in Serum specimen [categorical measurement datum]","","Goosefoot IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Chenopodium album; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Chenopodium album'","","","","","'categorical measurement datum'","","","","loinc:15805-5"
"turbo:TURBO_3000190","Assay for Lactuca sativa in Serum specimen [categorical measurement datum]","","Lettuce IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Lactuca sativa; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Lactuca sativa'","","","","","'categorical measurement datum'","","","","loinc:15815-4"
"turbo:TURBO_3000191","Assay for Homarus gammarus in Serum specimen [categorical measurement datum]","","Lobster IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Homarus gammarus; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Homarus gammarus'","","","","","'categorical measurement datum'","","","","loinc:15821-2"
"turbo:TURBO_3000192","Assay for Citrus sinensis in Serum specimen [categorical measurement datum]","","Orange IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Citrus sinensis; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Citrus sinensis'","","","","","'categorical measurement datum'","","","","loinc:15894-9"
"turbo:TURBO_3000193","Assay for Petroselinum crispum in Serum specimen [categorical measurement datum]","","Parsley IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Petroselinum crispum; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Petroselinum crispum'","","","","","'categorical measurement datum'","","","","loinc:15910-3"
"turbo:TURBO_3000194","Assay for Pisum sativum in Serum specimen [categorical measurement datum]","","Pea IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Pisum sativum; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Pisum sativum'","","","","","'categorical measurement datum'","","","","loinc:15913-7"
"turbo:TURBO_3000195","Assay for Pistacia vera in Serum specimen [categorical measurement datum]","","Pistachio IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Pistacia vera; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Pistacia vera'","","","","","'categorical measurement datum'","","","","loinc:15949-1"
"turbo:TURBO_3000196","Assay for Plantago lanceolata in Serum specimen [categorical measurement datum]","","English plantain IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Plantago lanceolata; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Plantago lanceolata'","","","","","'categorical measurement datum'","","","","loinc:15952-5"
"turbo:TURBO_3000197","Assay for Solanum tuberosum in Serum specimen [categorical measurement datum]","","Potato IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Solanum tuberosum; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Solanum tuberosum'","","","","","'categorical measurement datum'","","","","loinc:15957-4"
"turbo:TURBO_3000198","Assay for Oryza sativa in Serum specimen [categorical measurement datum]","","Rice IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Oryza sativa; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Oryza sativa'","","","","","'categorical measurement datum'","","","","loinc:15994-7"
"turbo:TURBO_3000199","Assay for Secale cereale in Serum specimen [categorical measurement datum]","","Rye IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Secale cereale; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Secale cereale'","","","","","'categorical measurement datum'","","","","loinc:15998-8"
"turbo:TURBO_3000200","Assay for Solea solea in Serum specimen [categorical measurement datum]","","Sole IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Solea solea; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Solea solea'","","","","","'categorical measurement datum'","","","","loinc:16026-7"
"turbo:TURBO_3000201","Assay for Thunnus albacares in Serum specimen [categorical measurement datum]","","Tuna IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Thunnus albacares; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Thunnus albacares'","","","","","'categorical measurement datum'","","","","loinc:16065-5"
"turbo:TURBO_3000202","Assay for Artemisia absinthium in Serum specimen [categorical measurement datum]","","Wormwood IgE Ab RAST class [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Artemisia absinthium; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","'Artemisia absinthium'","","","","","'categorical measurement datum'","","","","loinc:16095-2"
"turbo:TURBO_3000203","Assay for Ab.IgA against Helicobacter pylori in Serum specimen [categorical measurement datum]","","Helicobacter pylori IgA Ab [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgA against Helicobacter pylori; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgA immunoglobulin complex' and 'has disposition to bind' some 'Helicobacter pylori')","","","","","'categorical measurement datum'","","","","loinc:16125-7"
"turbo:TURBO_3000204","Assay for Ab against Hepatitis C virus in Serum specimen [categorical measurement datum]","","Hepatitis C virus Ab [Presence] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab against Hepatitis C virus; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('immunoglobulin complex' and 'has disposition to bind' some 'Hepacivirus C')","","","","","'categorical measurement datum'","","","","loinc:16128-1"
"turbo:TURBO_3000205","Quantitative assay for Ab.IgG against Beta 2 glycoprotein 1 in Serum specimen [arbitrary clinical concentration/abundance unit]","","Beta 2 glycoprotein 1 IgG Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Beta 2 glycoprotein 1; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'beta-2-glycoprotein 1')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:16135-6"
"turbo:TURBO_3000206","Quantitative assay for Ab.IgM against Beta 2 glycoprotein 1 in Serum specimen [arbitrary clinical concentration/abundance unit]","","Beta 2 glycoprotein 1 IgM Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgM against Beta 2 glycoprotein 1; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgM immunoglobulin complex' and 'has disposition to bind' some 'beta-2-glycoprotein 1')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:16136-4"
"turbo:TURBO_3000208","Assay for Amobarbital in Urine specimen (Confirm) [categorical measurement datum]","","Amobarbital [Presence] in Urine by Confirmatory method","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Amobarbital; using a(n) Confirm method ; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'amobarbital'","","","","","'categorical measurement datum'","","","","loinc:16190-1"
"turbo:TURBO_3000209","Assay for Butabarbital in Urine specimen (Confirm) [categorical measurement datum]","","Butabarbital [Presence] in Urine by Confirmatory method","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Butabarbital; using a(n) Confirm method ; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'butabarbital'","","","","","'categorical measurement datum'","","","","loinc:16191-9"
"turbo:TURBO_3000210","Assay for PHENobarbital in Urine specimen (Confirm) [categorical measurement datum]","","PHENobarbital [Presence] in Urine by Confirmatory method","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: PHENobarbital; using a(n) Confirm method ; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'phenobarbital'","","","","","'categorical measurement datum'","","","","loinc:16192-7"
