"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000137","Assay for phytanate in blood serum or blood plasma specimen [molarity]","","","An assay for phytanate in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'phytanate'","","",""
"turbo:TURBO_3000138","Assay for cystine in blood serum or blood plasma specimen [molarity]","","","An assay for cystine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'cystine'","","",""
"turbo:TURBO_3000139","Assay for pristanate in blood serum or blood plasma specimen [molarity]","","","An assay for pristanate in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'pristanate'","","",""
"turbo:TURBO_3000140","Assay for ammonia in blood plasma specimen [mass per unit volume concentration]","","","An assay for ammonia in blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood plasma specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'ammonia'","","",""
"turbo:TURBO_3000141","Assay for Ferritin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for Ferritin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Ferritin'","","",""
"turbo:TURBO_3000142","Assay for folates in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for folates in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'folates'","","",""
"turbo:TURBO_3000143","Assay for gastrin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for gastrin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'gastrin'","","",""
"turbo:TURBO_3000144","Assay for glucagon in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for glucagon in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'glucagon'","","",""
"turbo:TURBO_3000145","Assay for glucose in blood specimen [mass per unit volume concentration]","","","An assay for glucose in blood specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'glucose'","","",""
"turbo:TURBO_3000146","Assay for glucose in cerebrospinal fluid specimen [mass per unit volume concentration]","","","An assay for glucose in cerebrospinal fluid specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'cerebrospinal fluid specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'glucose'","","",""
"turbo:TURBO_3000147","Assay for glucose in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for glucose in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'glucose'","","",""
"turbo:TURBO_3000148","Assay for mycophenolate in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for mycophenolate in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'mycophenolate'","","",""
"turbo:TURBO_3000149","Assay for fatty acid in blood serum or blood plasma specimen [molarity]","","","An assay for fatty acid in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'fatty acid'","","",""
"turbo:TURBO_3000150","Assay for insulin-like growth factor-binding protein 3 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for insulin-like growth factor-binding protein 3 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'insulin-like growth factor-binding protein 3'","","",""
"turbo:TURBO_3000151","Assay for Insulin-like growth factor I in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for Insulin-like growth factor I in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Insulin-like growth factor I'","","",""
"turbo:TURBO_3000152","Assay for Insulin-like growth factor II in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for Insulin-like growth factor II in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Insulin-like growth factor II'","","",""
"turbo:TURBO_3000153","Assay for iodine atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for iodine atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'iodine atom'","","",""
"turbo:TURBO_3000154","Assay for iron atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for iron atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'iron atom'","","",""
"turbo:TURBO_3000155","Assay for lactate in cerebrospinal fluid specimen [molarity]","","","An assay for lactate in cerebrospinal fluid specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'cerebrospinal fluid specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'lactate'","","",""
"turbo:TURBO_3000156","Assay for alpha-1-antitrypsin in feces specimen [mass]","","","An assay for alpha-1-antitrypsin in feces specimen that generates a scalar datum with mass units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'feces specimen'","","","","","","'mass measurement datum'","'alpha-1-antitrypsin'","","",""
"turbo:TURBO_3000157","Assay for Normetanephrine in blood serum or blood plasma specimen [molarity]","","","An assay for Normetanephrine in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'Normetanephrine'","","",""
