FK_LAB_RESULT_ITEM_ID,LAB_RESULT_ITEM_CODE,LAB_RESULT_ITEM_DESCRIPTION,LOINC,ordercount,loinc_uri
171866,Q RISK FOR DOWN SYNDROME BASED ON AGE + SCREEN,Q RISK FOR DOWN SYNDROME BASED ON AGE + SCREEN,43995-0,2423,http://purl.bioontology.org/ontology/LNC/43995-0
166964,Q RISK FOR NTD (OSB),Q RISK FOR NTD (OSB),48803-1,2423,http://purl.bioontology.org/ontology/LNC/48803-1
160558,Q RISK FOR DOWN SYNDROME BASED ON AGE,Q RISK FOR DOWN SYNDROME BASED ON AGE,49090-4,2423,http://purl.bioontology.org/ontology/LNC/49090-4
4855590,HSV by PCR,Herpes Simplex Virus by PCR,5014-6,2418,http://purl.bioontology.org/ontology/LNC/5014-6
160561,"Q ITA, MATERNAL SCR, SERUM","Q ITA, MATERNAL SCR, SERUM",40583-7,2417,http://purl.bioontology.org/ontology/LNC/40583-7
11841128,PREALBUMIN,PREALBUMIN (CCH),14338-8,2414,http://purl.bioontology.org/ontology/LNC/14338-8
4862941,Protein C Func,Protein C Function,27819-2,2411,http://purl.bioontology.org/ontology/LNC/27819-2
6132003,RBC CSF,C RBC CSF 1,26454-9,2407,http://purl.bioontology.org/ontology/LNC/26454-9
6136003,APPEAR CSF,C APPEAR CSF 1,10333-3,2406,http://purl.bioontology.org/ontology/LNC/10333-3
345002,PROSTATE SPECIFIC ANTIGEN ULTRASENSITIVE,Q PROSTATE SPECIFIC AG ULTRA SENSITIVE,35741-8,2406,http://purl.bioontology.org/ontology/LNC/35741-8
6137003,TUBE NUM CSF,C TUBE NUM CSF 1,19157-7,2404,http://purl.bioontology.org/ontology/LNC/19157-7
6133003,COLOR CSF,C COLOR CSF 1,10335-8,2403,http://purl.bioontology.org/ontology/LNC/10335-8
6135003,WBC CSF,C WBC CSF 1,26465-5,2402,http://purl.bioontology.org/ontology/LNC/26465-5
6519003,U Eos Stain,U Eos Stain,49839-4,2401,http://purl.bioontology.org/ontology/LNC/49839-4
170756,URINE CALCIUM (G/24H),C URINE CALCIUM (G/24H),18488-7,2388,http://purl.bioontology.org/ontology/LNC/18488-7
6747008,Plantain W9,Plantain W9,6110-1,2378,http://purl.bioontology.org/ontology/LNC/6110-1
170957,URINE COMMENT,C URINE COMMENT,69050-3,2371,http://purl.bioontology.org/ontology/LNC/69050-3
7330003,FUSARIUM,"Allergen, Fungi/Mold Fusarium Moniliforme",6121-8,2370,http://purl.bioontology.org/ontology/LNC/6121-8
166734,METANEPHRINE,METANEPHRINE,25474-8,2364,http://purl.bioontology.org/ontology/LNC/25474-8
11843210,SODIUM URINE,URINE SODIUM (CCH),2955-3,2362,http://purl.bioontology.org/ontology/LNC/2955-3
11844197,CHLORIDE URINE,"CHLORIDE,URINE (CCH)",2078-4,2361,http://purl.bioontology.org/ontology/LNC/2078-4
11842208,POTASSIUM URINE,URINE POTASSIUM (CCH),2828-2,2361,http://purl.bioontology.org/ontology/LNC/2828-2
6747006,Sycamore T11,Sycamore T11,15285-0,2358,http://purl.bioontology.org/ontology/LNC/15285-0
4860902,PLT COUNT4,Platelet Count,777-3,2356,http://purl.bioontology.org/ontology/LNC/777-3
160532,"GLIADIN PEPTIDE AB,","GLIADIN PEPTIDE AB,",20495-8,2353,http://purl.bioontology.org/ontology/LNC/20495-8
6752003,Alder Tree T2,Alder Tree T2,15284-3,2346,http://purl.bioontology.org/ontology/LNC/15284-3
171750,NORMETANEPHRINE,NORMETANEPHRINE,25489-6,2345,http://purl.bioontology.org/ontology/LNC/25489-6
7326004,CEPHALOSPORIUM,"Allergen, Fungi/Mold Cephalosporium",6066-5,2342,http://purl.bioontology.org/ontology/LNC/6066-5
6742003,Mucor Rac M4,Mucor Rac M4,6182-0,2342,http://purl.bioontology.org/ontology/LNC/6182-0
4868235,U24 Potassium,Urine 24 Hour Potassium,21476-7,2338,http://purl.bioontology.org/ontology/LNC/21476-7
4859047,ACHr Blocking Ab,Acetylcholine Receptor Blocking Antibody,42937-3,2336,http://purl.bioontology.org/ontology/LNC/42937-3
6750005,Lamb's Qtr Weed W10,Lamb's Qtr Weed W10,6156-4,2334,http://purl.bioontology.org/ontology/LNC/6156-4
4862127,Aureobasid M12,Aureobasid M12,6029-3,2333,http://purl.bioontology.org/ontology/LNC/6029-3
4869258,U Pentobarbital,Urine Pentobarbital,16193-5,2323,http://purl.bioontology.org/ontology/LNC/16193-5
4870276,U Secobarbital,U Secobarbital,16194-3,2323,http://purl.bioontology.org/ontology/LNC/16194-3
4865241,U Amobarb,Urine Amobarbital Level,16190-1,2320,http://purl.bioontology.org/ontology/LNC/16190-1
4867260,U Phenobarbital,Urine Phenobarbital,16192-7,2313,http://purl.bioontology.org/ontology/LNC/16192-7
4870245,U Butalbital,Urine Butalbital,18385-5,2309,http://purl.bioontology.org/ontology/LNC/18385-5
7325007,PLANTAIN,"Allergen, Weed English Plantain",6110-1,2308,http://purl.bioontology.org/ontology/LNC/6110-1
7327007,PECAN TREE,"Allergen, Tree Pecan Tree",6209-1,2305,http://purl.bioontology.org/ontology/LNC/6209-1
7330006,SYCAMORE TREE,"Allergen, Tree Sycamore Tree",15285-0,2304,http://purl.bioontology.org/ontology/LNC/15285-0
7323006,ALDER TREE,"Allergen, Tree Alder Tree",15284-3,2302,http://purl.bioontology.org/ontology/LNC/15284-3
6739003,Rhizopus M11,Rhizopus M11,6229-9,2301,http://purl.bioontology.org/ontology/LNC/6229-9
10283018,GESTATIONAL AGE (DAYS),Q GESTATIONAL AGE (DAYS),49052-4,2300,http://purl.bioontology.org/ontology/LNC/49052-4
11506003,AST,AST (Q),1920-8,2295,http://purl.bioontology.org/ontology/LNC/1920-8
6750004,Cocklebur Weed W13,Cocklebur Weed W13,6077-2,2290,http://purl.bioontology.org/ontology/LNC/6077-2
160455,RETICULOCYTES,"Q RETICULOCYTE COUNT, AUTOMATED",17849-1,2287,http://purl.bioontology.org/ontology/LNC/17849-1
7329004,MUCOR,"Allergen, Fungi/Mold Mucor Racemosus",6182-0,2287,http://purl.bioontology.org/ontology/LNC/6182-0
4857513,Glucose Random,Glucose Random,2345-7,2283,http://purl.bioontology.org/ontology/LNC/2345-7
6746005,Phoma M13,Phoma M13,6216-6,2283,http://purl.bioontology.org/ontology/LNC/6216-6
7328008,LAMBS QTR,"Allergen, Weed Lamb's Quarter",6156-4,2281,http://purl.bioontology.org/ontology/LNC/6156-4
7325003,AEROBASIDIUM,"Allergen, Fungi/Mold Aerobasidium Pullulans",6029-3,2277,http://purl.bioontology.org/ontology/LNC/6029-3
171234,Q HERPES SIMPLEX TYPE 2 IGG,Q HERPES SIMPLEX TYPE 2 IGG,5209-2,2276,http://purl.bioontology.org/ontology/LNC/5209-2
171763,"RETICULOCYTE, ABSOLUTE","Q RETICULOCYTE, ABS*",14196-0,2273,http://purl.bioontology.org/ontology/LNC/14196-0
6749004,Willow Tree T12,Willow Tree T12,6285-1,2268,http://purl.bioontology.org/ontology/LNC/6285-1
4869245,U Butabarbital,Urine Butabarbital Level,16191-9,2267,http://purl.bioontology.org/ontology/LNC/16191-9
4864279,U Thiopental,U Thiopental,16223-0,2266,http://purl.bioontology.org/ontology/LNC/16223-0
9737005,% FIO2,%FIO2,3150-0,2265,http://purl.bioontology.org/ontology/LNC/3150-0
1411006,"Q GLUCOSE, GESTATIONAL SCREEN (50G)-140 CUTOFF","Q GLUCOSE, GESTATIONAL SCREEN (50G)-140 CUTOFF",1504-0,2264,http://purl.bioontology.org/ontology/LNC/1504-0
11914006,ALBUMIN,ALBUMIN (Q),1751-7,2263,http://purl.bioontology.org/ontology/LNC/1751-7
6754003,Sweet Gum Tree T211,Sweet Gum Tree T211,6260-4,2262,http://purl.bioontology.org/ontology/LNC/6260-4
159926,Q HERPES SIMPLEX TYPE 1,Q HERPES SIMPLEX TYPE 1,5206-8,2256,http://purl.bioontology.org/ontology/LNC/5206-8
167310,CORTISOL AM PEAK.,"Q CORTISOL, A. M.",9813-7,2255,http://purl.bioontology.org/ontology/LNC/9813-7
167192,Q COPIES/ML,Q COPIES/ML,20447-9,2251,http://purl.bioontology.org/ontology/LNC/20447-9
7323007,SWEET GUM TREE,"Allergen, Tree Sweet Gum Tree",6260-4,2248,http://purl.bioontology.org/ontology/LNC/6260-4
7327005,RHIZOPUS,"Allergen, Fungi/Mold R. Nigrican",6229-9,2247,http://purl.bioontology.org/ontology/LNC/6229-9
4860374,DRVV Ratio,DRVV Ratio,15359-3,2242,http://purl.bioontology.org/ontology/LNC/15359-3
11911008,ALKALINE PHOSPHATASE,ALKALINE PHOSPHATASE (Q),6768-6,2241,http://purl.bioontology.org/ontology/LNC/6768-6
7330007,COCKLEBUR,"Allergen, Weed Cocklebur",6077-2,2240,http://purl.bioontology.org/ontology/LNC/6077-2
11843233,ALBUMIN (SERUM PROTEIN ELECTROPHORESIS),ALBUMIN (SERUM PROTEIN ELECTROPHORESIS) (CCH),1751-7,2235,http://purl.bioontology.org/ontology/LNC/1751-7
11845234,ALPHA-1-GLOBULINS,ALPHA-1 (SERUM PROTEIN ELECTROPHORESIS) (CCH),2865-4,2235,http://purl.bioontology.org/ontology/LNC/2865-4
11844234,ALPHA-2-GLOBULINS,ALPHA-2 (SERUM PROTEIN ELECTROPHORESIS) (CCH),2868-8,2235,http://purl.bioontology.org/ontology/LNC/2868-8
11844246,BETA GLOBULINS,BETA (SERUM PROTEIN ELECTROPHORESIS) (CCH),2871-2,2234,http://purl.bioontology.org/ontology/LNC/2871-2
11843307,GAMMA GLOBULINS,GAMMA (SERUM PROTEIN ELECTROPHORESIS) (CCH),2874-6,2233,http://purl.bioontology.org/ontology/LNC/2874-6
12604003,CULTURE INDICATION,CULTURE INDICATION,5821-4,2233,http://purl.bioontology.org/ontology/LNC/5821-4
7326005,PHOMA BETAE,"Allergen, Fungi/Mold Phoma Betae",6216-6,2233,http://purl.bioontology.org/ontology/LNC/6216-6
7323008,WILLOW TREE,"Allergen, Tree Willow Tree",6285-1,2233,http://purl.bioontology.org/ontology/LNC/6285-1
11845337,SPEP/IFE INTERPRETATION,SPEP/IFE INTERPRETATION (CCH),49275-1,2232,http://purl.bioontology.org/ontology/LNC/49275-1
11841414,"TOTAL PROTEIN, SERUM","TOTAL PROTEIN, SERUM",2885-2,2231,http://purl.bioontology.org/ontology/LNC/2885-2
11843130,PROTEIN/CREATININE RATIO,PROTEIN/CREATININE RATIO (CCH),2890-2,2226,http://purl.bioontology.org/ontology/LNC/2890-2
170477,CERULOPLASMIN,C CERULOPLASMIN,2064-4,2218,http://purl.bioontology.org/ontology/LNC/2064-4
160672,Q LOG COPIES/ML,Q LOG COPIES/ML,29541-0,2218,http://purl.bioontology.org/ontology/LNC/29541-0
11842214,PROTEIN TOTAL UR,URINE PROTEIN (CCH),2888-6,2216,http://purl.bioontology.org/ontology/LNC/2888-6
8234007,U IFE INTERP,C U IFE INTERP,13440-3,2212,http://purl.bioontology.org/ontology/LNC/13440-3
4859592,HTLVI/II WB,HTLVI/II WB,16982-1,2193,http://purl.bioontology.org/ontology/LNC/16982-1
4859528,HBC IgM-R,Hepatitis B Core IgM Raw,22319-8,2192,http://purl.bioontology.org/ontology/LNC/22319-8
160381,NEISSERIA GONORROHOEAE BY PCR,"Q N. GONORRHOEAE RNA, TMA",43305-2,2185,http://purl.bioontology.org/ontology/LNC/43305-2
170528,ALPHA 1 ANTITRYPSIN,C ALPHA 1 ANTITRYPSIN,49244-7,2181,http://purl.bioontology.org/ontology/LNC/49244-7
11842062,FIBRINOGEN,FIBRINOGEN (CCH),3255-7,2173,http://purl.bioontology.org/ontology/LNC/3255-7
18839003,SPINAL MUSCULAR ATROPHY (SMA),SPINAL MUSCULAR ATROPHY (SMA),35462-1,2168,http://purl.bioontology.org/ontology/LNC/35462-1
171189,SAMPLE FOR HPVDP,C SAMPLE FOR HPVDP,31208-2,2167,http://purl.bioontology.org/ontology/LNC/31208-2
159199,GLUCOSE,"C GLUCOSE, RANDOM",2345-7,2166,http://purl.bioontology.org/ontology/LNC/2345-7
11841123,MANUAL NRBC,MANUAL NRBC (CCH),18309-5,2164,http://purl.bioontology.org/ontology/LNC/18309-5
4870120,SP 1,Strep Pnemo Sero 1,27092-6,2161,http://purl.bioontology.org/ontology/LNC/27092-6
4868123,SP 7F,Strep Pnemo Sero 7F,25296-5,2160,http://purl.bioontology.org/ontology/LNC/25296-5
4870122,SP 4,Strep Pnemo Sero 4,27094-2,2160,http://purl.bioontology.org/ontology/LNC/27094-2
4867123,SP 3,Strep Pnemo Sero 3,27096-7,2160,http://purl.bioontology.org/ontology/LNC/27096-7
4870123,SP 8,Strep Pnemo Sero 8,27113-0,2160,http://purl.bioontology.org/ontology/LNC/27113-0
4866123,SP 6B,Strep Pnemo Sero 6B,27118-9,2160,http://purl.bioontology.org/ontology/LNC/27118-9
4865121,SP 12F,Strep Pnemo Sero 12F,27374-8,2160,http://purl.bioontology.org/ontology/LNC/27374-8
4867122,SP 14,Strep Pnemo Sero 14,27387-0,2160,http://purl.bioontology.org/ontology/LNC/27387-0
4865122,SP 23F,Strep Pnemo Sero 23F,27389-6,2160,http://purl.bioontology.org/ontology/LNC/27389-6
4863122,SP 19F,Strep Pnemo Sero 19F,27390-4,2160,http://purl.bioontology.org/ontology/LNC/27390-4
4864124,SP 9N,Strep Pnemo Sero 9N,27392-0,2160,http://purl.bioontology.org/ontology/LNC/27392-0
4869121,SP 18C,Strep Pnemo Sero 18C,27395-3,2160,http://purl.bioontology.org/ontology/LNC/27395-3
4866124,SP 9V,Strep Pnemo Sero 9V,30153-1,2160,http://purl.bioontology.org/ontology/LNC/30153-1
4864123,SP 5,Strep Pnemo Sero 5,31183-7,2160,http://purl.bioontology.org/ontology/LNC/31183-7
4862906,Pneumo Interp,Strep Pneumo Interp,42771-6,2160,http://purl.bioontology.org/ontology/LNC/42771-6
11843136,PROMYELOCYTE,PROMYELOCYTE (CCH),783-1,2143,http://purl.bioontology.org/ontology/LNC/783-1
11843107,STOMATOCYTES,STOMATOCYTES (CCH),10380-4,2130,http://purl.bioontology.org/ontology/LNC/10380-4
11842347,"B. BURGDORFERI, IGG WB","B. BURGDORFERI, IGG WB (CCH)",6320-6,2129,http://purl.bioontology.org/ontology/LNC/6320-6
11841347,B. BURGDORFERI AB IGM BY WB,B. BURGDORFERI AB IGM BY WB (CCH),6321-4,2129,http://purl.bioontology.org/ontology/LNC/6321-4
4856021,A2 Macroglob,Alpha 2 Macroglobulin,29944-6,2119,http://purl.bioontology.org/ontology/LNC/29944-6
10411007,"Urea Nitrogen, Serum or Plasma","Urea Nitrogen, Serum or Plasma",3094-0,2118,http://purl.bioontology.org/ontology/LNC/3094-0
4856201,Calcitonin Lvl,Calcitonin Level,1992-7,2116,http://purl.bioontology.org/ontology/LNC/1992-7
4866258,UPCP,Phencyclidine (PCP),3936-2,2113,http://purl.bioontology.org/ontology/LNC/3936-2
159538,VISCOSITY,C VISCOSITY,3128-6,2105,http://purl.bioontology.org/ontology/LNC/3128-6
10414005,Gamma Glutamyl Transferase,Gamma Glutamyl Transferase,2324-2,2096,http://purl.bioontology.org/ontology/LNC/2324-2
4862573,HLA LRCW,HLA CW Low Resolution,42664-3,2090,http://purl.bioontology.org/ontology/LNC/42664-3
11841106,SPHEROCYTES,SPHEROCYTES (CCH),802-9,2087,http://purl.bioontology.org/ontology/LNC/802-9
9434003,G6PD Qnt,G6PD Qnt,32546-4,2082,http://purl.bioontology.org/ontology/LNC/32546-4
2427001,HAV TOTAL,C HAV TOTAL,20575-7,2078,http://purl.bioontology.org/ontology/LNC/20575-7
4870195,Topiramate Lvl,Topiramate Level,17713-9,2077,http://purl.bioontology.org/ontology/LNC/17713-9
171747,"CORTISOL, FREE, URINE","Q CORTISOL, FREE, URINE",2147-7,2077,http://purl.bioontology.org/ontology/LNC/2147-7
11842140,RA FACTOR,RA FACTOR (CCH),5297-7,2076,http://purl.bioontology.org/ontology/LNC/5297-7
167314,"ACTH, PLASMA","Q ACTH, PLASMA",2141-0,2072,http://purl.bioontology.org/ontology/LNC/2141-0
160474,Q HEPATITIS B CORE IGM ANTIBODY,Q HEPATITIS B CORE IGM ANTIBODY,24113-3,2064,http://purl.bioontology.org/ontology/LNC/24113-3
159533,FLUID TP,C FLUID TP,2881-1,2045,http://purl.bioontology.org/ontology/LNC/2881-1
166728,24HR URINE CREATININE,Q URINE CREATININE MG/24H,2162-6,2044,http://purl.bioontology.org/ontology/LNC/2162-6
12501003,THYROGLOBULIN AB (LC),THYROGLOBULIN ANTIBODY (LC),8098-6,2040,http://purl.bioontology.org/ontology/LNC/8098-6
11841149,RUBELLA IGG,RUBELLA IGG (CCH),25514-1,2038,http://purl.bioontology.org/ontology/LNC/25514-1
160481,"C. TRACHOMATIS RNA, TMA","Q C. TRACHOMATIS RNA, TMA",43304-5,2028,http://purl.bioontology.org/ontology/LNC/43304-5
11842106,SMUDGE CELLS,SMUDGE CELLS (CCH),7798-2,2028,http://purl.bioontology.org/ontology/LNC/7798-2
4866028,Selenium Lvl,Selenium Level,5724-0,2026,http://purl.bioontology.org/ontology/LNC/5724-0
4855417,Epinephrine Lvl,Epinephrine Level,2230-1,2011,http://purl.bioontology.org/ontology/LNC/2230-1
4858777,Norepineph Lvl,Norepinephrine Level,2666-6,2011,http://purl.bioontology.org/ontology/LNC/2666-6
4855211,Catechlmin Info,Catecholamine Information,49257-9,2011,http://purl.bioontology.org/ontology/LNC/49257-9
4862370,Dopamine Lvl,Dopamine Level,2216-0,2010,http://purl.bioontology.org/ontology/LNC/2216-0
171142,MYCOPHENOLIC ACID,C MYCOPHENOLIC ACID,23905-3,2008,http://purl.bioontology.org/ontology/LNC/23905-3
4870223,TTG IgG,Tissue Transglut. Ab IgG,56537-4,1984,http://purl.bioontology.org/ontology/LNC/56537-4
4856309,Cort Free ug/L,Cortisol Free ug/L,34909-2,1978,http://purl.bioontology.org/ontology/LNC/34909-2
4865295,Vitamin C,Vitamin C Level,1903-4,1975,http://purl.bioontology.org/ontology/LNC/1903-4
9055009,Procalcitonin,Procalcitonin,33959-8,1973,http://purl.bioontology.org/ontology/LNC/33959-8
166582,ANTINUCLEAR ANTIBODIES,Q ANTINUCLEAR ANTIBODIES,5048-4,1967,http://purl.bioontology.org/ontology/LNC/5048-4
4515019,DEAMIDATED GLIADIN PEPTIDE IGA,C DEAMIDATED GLIADIN PEPTIDE IGA,63453-5,1966,http://purl.bioontology.org/ontology/LNC/63453-5
166750,COMPOSITION,C COMPOSITION,9795-6,1966,http://purl.bioontology.org/ontology/LNC/9795-6
4859523,Growth Hormone,Growth Hormone,2963-7,1965,http://purl.bioontology.org/ontology/LNC/2963-7
160451,MASS,C MASS,3154-2,1963,http://purl.bioontology.org/ontology/LNC/3154-2
171794,KAPPA QNT FREE LIGHT,C KAPPA QNT FREE LIGHT,36916-5,1956,http://purl.bioontology.org/ontology/LNC/36916-5
4860661,Lacosamide Lvl,Lacosamide Level,59297-2,1956,http://purl.bioontology.org/ontology/LNC/59297-2
166822,LAMBDA QNT FREE LIGH,C LAMBDA QNT FREE LIGH,33944-0,1953,http://purl.bioontology.org/ontology/LNC/33944-0
160487,K L FREE LIGHT CHAIN,C K L FREE LIGHT CHAIN,40844-3,1951,http://purl.bioontology.org/ontology/LNC/40844-3
4514019,DEAMIDATED GLIADIN PEPTIDE IGG,C DEAMIDATED GLIADIN PEPTIDE IGG,63459-2,1947,http://purl.bioontology.org/ontology/LNC/63459-2
159875,17-HYDROXY PROGESTER,C 17-HYDROXY PROGESTER,1668-3,1946,http://purl.bioontology.org/ontology/LNC/1668-3
170739,ANTI-SCL-70,C ANTI-SCL-70,26975-3,1940,http://purl.bioontology.org/ontology/LNC/26975-3
4863234,U24 Cort Free,Urine 24 Hour Cortisol Free,2147-7,1934,http://purl.bioontology.org/ontology/LNC/2147-7
163149,CRYSTAL ANALYSIS,C CRYSTAL ANALYSIS,6825-4,1934,http://purl.bioontology.org/ontology/LNC/6825-4
4858073,Alk Phos Bone,Alkaline Phosphatase Bone,15013-6,1928,http://purl.bioontology.org/ontology/LNC/15013-6
4860074,Alk Phos Liver,Alkaline Phosphatase Liver,15015-1,1928,http://purl.bioontology.org/ontology/LNC/15015-1
4855074,Alk Phos Other,Alkaline Phosphatase Other,26010-9,1928,http://purl.bioontology.org/ontology/LNC/26010-9
4864203,TPMTRBC,Thiopurine Methyltransferase,53819-9,1927,http://purl.bioontology.org/ontology/LNC/53819-9
4861074,Alk Phos Tot,Alkaline Phosphatase Total,6768-6,1927,http://purl.bioontology.org/ontology/LNC/6768-6
165327,UA COLOR,ZZ COLOR,5778-7,1922,http://purl.bioontology.org/ontology/LNC/5778-7
11925294,GROUP B STREPTOCOCCUS,STREP GP B NAA+RFLX (LC),48683-7,1910,http://purl.bioontology.org/ontology/LNC/48683-7
165330,UA PH,ZZ PH,5803-2,1900,http://purl.bioontology.org/ontology/LNC/5803-2
1299001,URINE PROTEIN/CREATININE MG/G,Q URINE PROTEIN/CREATININE MG/G,13801-6,1896,http://purl.bioontology.org/ontology/LNC/13801-6
171177,HEMOGLOBIN A1C,C HEMOGLOBIN A1C,4548-4,1896,http://purl.bioontology.org/ontology/LNC/4548-4
4858895,Pigeon Serum,Pigeon Serum,19752-5,1893,http://purl.bioontology.org/ontology/LNC/19752-5
4861725,M. Faeni,Micropolyspora Faeni,34410-1,1893,http://purl.bioontology.org/ontology/LNC/34410-1
3599001,TESTOS TOT F/C,C TESTOSTERONE FC,2986-8,1890,http://purl.bioontology.org/ontology/LNC/2986-8
4858514,Gluta Acid Ab,Glutamic Acid Decarboxylase Ab,56540-8,1890,http://purl.bioontology.org/ontology/LNC/56540-8
219001,CARCINOEMBRYONIC ANT,Q CEA,2039-6,1884,http://purl.bioontology.org/ontology/LNC/2039-6
4858590,HSV IgM Torch,Herpes Simplex Antibody IgM PAH,41399-7,1884,http://purl.bioontology.org/ontology/LNC/41399-7
1409016,Q INTERPRETATION,IFE INTERPRETATION,25700-6,1882,http://purl.bioontology.org/ontology/LNC/25700-6
4862120,Asp. Niger,Aspergillus Niger,19727-7,1877,http://purl.bioontology.org/ontology/LNC/19727-7
4858118,Asp. Flavus,Aspergillus Flavus,19725-1,1876,http://purl.bioontology.org/ontology/LNC/19725-1
4858127,Aur. Pullulans,Aureobasidium Pullulans,33572-9,1876,http://purl.bioontology.org/ontology/LNC/33572-9
11841033,BLAST,BLAST (CCH),709-6,1870,http://purl.bioontology.org/ontology/LNC/709-6
163050,ZINC,C ZINC,5763-8,1869,http://purl.bioontology.org/ontology/LNC/5763-8
11844147,RPR SCREEN,RPR (CCH),20507-0,1846,http://purl.bioontology.org/ontology/LNC/20507-0
4858828,Oxcarbazepine,Oxcarbazepine Metabolite,31019-3,1830,http://purl.bioontology.org/ontology/LNC/31019-3
1412004,ALBUMIN GLOBULIN RATIO,ALBUMIN/GLOBULIN RATIO,1759-0,1829,http://purl.bioontology.org/ontology/LNC/1759-0
4861742,MPA,Mycophenolic Acid,23905-3,1826,http://purl.bioontology.org/ontology/LNC/23905-3
11844330,IMMUNOFIXATION ELECTROPHORESIS GEL,IMMUNOFIXATION ELECTROPHORESIS GEL (CCH),25700-6,1826,http://purl.bioontology.org/ontology/LNC/25700-6
170897,% LYMPHOCYTES (MARROW),C % LYMPHOCYTES (MARROW),11108-8,1819,http://purl.bioontology.org/ontology/LNC/11108-8
164313,% MONOCYTES BONE MARROW,C % MONOCYTES (MARROW),11112-0,1819,http://purl.bioontology.org/ontology/LNC/11112-0
4855329,Crystal Interp,Crystal Analysis Interpretation,69051-1,1818,http://purl.bioontology.org/ontology/LNC/69051-1
159590,% EOSINOPHILS (MARROW),C % EOSINOPHILS (MARROW),734-4,1818,http://purl.bioontology.org/ontology/LNC/734-4
170898,% BASOPHILS BONE MARROW,C % BASOPHILS (MARROW),11105-4,1817,http://purl.bioontology.org/ontology/LNC/11105-4
163956,CREATININE CLEARANCE,Q CREATININE CLEARANCE,2164-2,1817,http://purl.bioontology.org/ontology/LNC/2164-2
164319,% PROMYELOCYTES (MARROW),C % PROMYELOCYTES (MARROW),11120-3,1816,http://purl.bioontology.org/ontology/LNC/11120-3
884003,% BLASTS (MARROW),C % BLASTS (MARROW),11150-0,1815,http://purl.bioontology.org/ontology/LNC/11150-0
4857573,HLA LRDR,HLA DRB Low Resolution,13304-1,1810,http://purl.bioontology.org/ontology/LNC/13304-1
4861699,Lyme Confirm,Lyme Disease Confirm Testing,12781-1,1807,http://purl.bioontology.org/ontology/LNC/12781-1
171172,"ENDOMYSIAL AB, IGA T","C ENDOMYSIAL AB, IGA T",27038-9,1806,http://purl.bioontology.org/ontology/LNC/27038-9
4861711,MBP CSF,Myelin Basic Protein CSF,2638-5,1801,http://purl.bioontology.org/ontology/LNC/2638-5
4860588,HPV Source,Human Papillomavirus Source,31208-2,1800,http://purl.bioontology.org/ontology/LNC/31208-2
170900,% OTHER CELLS (MARROW),C % OTHER CELLS (MARROW),51581-7,1799,http://purl.bioontology.org/ontology/LNC/51581-7
4868268,Ur Metaneph Int,Ur Metanephrine Interpretation,49283-5,1792,http://purl.bioontology.org/ontology/LNC/49283-5
170685,CALCITONIN,CALCITONIN,1992-7,1791,http://purl.bioontology.org/ontology/LNC/1992-7
11430004,FibroMeter Weight (lbs),FibroMeter Weight (lbs),3141-9,1790,http://purl.bioontology.org/ontology/LNC/3141-9
15145003,"CMV DNA, QN REAL TIME PCR","CMV DNA, QN REAL TIME PCR (Q)",34720-3,1790,http://purl.bioontology.org/ontology/LNC/34720-3
11845078,HIGH SENSITIVITY CRP,HIGH SENSITIVITY CRP (CCH),30522-7,1782,http://purl.bioontology.org/ontology/LNC/30522-7
