PK_ORDER_ITEM_ID,count,assembled,cbc.bool,platelet.bool,diff.bool,electronic.diff.bool,automated.bool,manual.bool,blood.gas.bool,abl90.bool,gem.bool,arterial.bool,venous.bool,vented.bool,whole.blood.bool,hematocrit.bool,electrolyes.bool,ekg.bool,electrophoresis.bool,reticulocyte.bool,count.bool,bmp.bool,cmp.bool,hemaglobin.bool,hemoglobin.bool,coox.bool,a1c.bool,vitamin.bool,urine.bool,protime.bool,ptt.bool,protein.bool,crp.bool,cardiac.bool,neonatal.bool,liver.bool,fibrinogen.bool,glucose.bool,gtt.bool,csf.bool,fasting.bool,antibody.bool,bodily.fluid.bool,plasma.bool,serum.bool,poc.bool,phosphorous.bool,ph.bool,osmolarity.bool,creatinine.bool,ck.bool,twentyfour.bool,bilirubin.bool,total.bool,free.bool,direct.bool,indirect.bool,abo.bool,gfr.bool,level.bool,confirm.bool,screen.bool,reflex.bool,estimated.bool,lipid.bool,peak.bool,trough.bool,random.bool,cholesterol.bool,any.dl.bool,pulm.test.bool,spiro.bool,ORDER_ITEM_CODE,ORDER_ITEM_DESCRIPTION,ORDER_ITEM_TYPE,ORDER_ITEM_PRIMARY_TYPE,ORDER_ITEM_PRIMARY_TYPE_NONSTD
980552,7,T4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T4,T4,General Lab,LABORATORY,Laboratory
593289,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000085,ALBUMIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
977499,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORT,Cortisol,General Lab,LABORATORY,Laboratory
977679,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHEA-S,DHEA-S Dehydroepiandrosterone Sulfate,General Lab,LABORATORY,NA
980053,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEDRATE,SED,General Lab,LABORATORY,Laboratory
981624,6,Cardiac enzymes (panel?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zzz9CARD,zzz9Cardiac Enzymes,General Lab,LABORATORY,NA
981496,6,"Creatine Kinase, MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_CKMB,_CKMB,General Lab,LABORATORY,Laboratory
593164,6,Folate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501800,FOLATE,LAB BLOOD ORDERABLES,LABORATORY,Lab
978780,6,Hepatitis B surface antigen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HBSAG,Hepatitis B Surface Antigen (HBsAG),General Lab,LABORATORY,Laboratory
593451,6,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000810,IRON,LAB BLOOD ORDERABLES,LABORATORY,Lab
655384,6,"Tacrolimus level, high sensitivity LC/MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q70007,"QUEST TACROLIMUS, HIGHLY SENSITIVE, LC/MS/MS",QUEST/LABCORP LAB,LABORATORY,Lab
1116484,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_SPCPT,_SPCPT,General Lab,LABORATORY,Laboratory
983762,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMVQNT,.Cytomegalovirus,Helix,LABORATORY,NA
973059,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMY,Amy,General Lab,LABORATORY,Laboratory
593433,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85651C,SEDIMENTATION RATE,LABORATORY,LABORATORY,Lab
611607,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10012001,UNKNOWN item template,Lab Times,DIAGNOSTIC,Diagnostic
980592,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPEP,UPEP,General Lab,LABORATORY,Laboratory
593353,5,Chloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82435A,CHLORIDE,LAB BLOOD ORDERABLES,LABORATORY,Lab
983521,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_Post DAT,_Post DAT,Blood Bank,LABORATORY,Laboratory
973218,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B ALBI,B ALBI,General Lab,LABORATORY,Laboratory
1087042,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDGLUCAN,Beta-D-Glucan,General Lab,LABORATORY,Laboratory
977573,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3,C3 Complement,General Lab,LABORATORY,Laboratory
594201,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3510180,HIV 1 QUANTITATION,LAB-MOLECULAR PATHOLOGY,LABORATORY,Lab
593242,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7000680,LITHIUM,LAB BLOOD ORDERABLES,LABORATORY,Lab
979335,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PALB,PALB,General Lab,LABORATORY,NA
979872,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLXCH,PLXCH,General Lab,LABORATORY,Laboratory
979554,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCREA,RUCR,General Lab,LABORATORY,Laboratory
593317,4,Alanine aminotransferase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000135,ALANINE AMINOTRANSFERASE,LAB BLOOD ORDERABLES,LABORATORY,Lab
976538,4,Alkaline phosphatase isoenzymes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlkFR,Alkaline Phosphatase Isoenzymes,General Lab,LABORATORY,NA
975319,4,Chloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCL,NCL,General Lab,LABORATORY,Laboratory
979915,4,"Folate, RBC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBCFol,RBC Folate,General Lab,LABORATORY,Laboratory
608907,4,Iron/transferrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iron/Transferrin,LEAN Iron/Transferrin,Lab LEAN Collect RN,LABORATORY,Diagnostic
594013,4,Lactic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000232,LACTIC ACID,LAB BLOOD ORDERABLES,LABORATORY,Lab
603571,4,"Parathyroid hormone, intact, with calcium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61941,"PTH,INTACT AND CALCIUM",QUEST/LABCORP LAB,LABORATORY,Lab
981214,4,Rh antigen typing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_Rh Antigen Typing,_Rh Antigen Typing,Blood Bank,LABORATORY,Laboratory
979309,4,Sodium and potassium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAK,NAK,General Lab,LABORATORY,Laboratory
976945,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2GP1,B2GP1,General Lab,LABORATORY,Laboratory
932240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOH,BETA HYDROXYBUTYRIC ACID,LAB BLOOD ORDERABLES,LABORATORY,Lab
976213,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGT,GGT,General Lab,LABORATORY,Laboratory
978384,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAPT,HAP,General Lab,LABORATORY,Laboratory
974481,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HBO,HBO,General Lab,LABORATORY,Laboratory
978790,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IgG Subs,IgG Subclasses,General Lab,LABORATORY,NA
975028,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDH,LDH,General Lab,LABORATORY,Laboratory
979606,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA,MPA,General Lab,LABORATORY,Laboratory
979428,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFTG,Quantiferon TB Gold,General Lab,LABORATORY,Laboratory
980610,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TP,TP,General Lab,LABORATORY,Laboratory
980422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URIC,URIC,General Lab,LABORATORY,Laboratory
597070,3,Chloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0500280,CHLORIDE CRITICAL CARE,LAB BODY FLUIDS AND STOOLS,LABORATORY,Lab
979756,3,Rheumatoid factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rheumatoid Fact,Rheumatoid Factor Assay,General Lab,LABORATORY,Laboratory
979782,3,T4 (with T3 uptake?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T4,T3 Uptake,General Lab,LABORATORY,Laboratory
976421,3,Transferrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANS,TRNSFRN,General Lab,LABORATORY,Laboratory
976866,3,Vitamin B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B12,B12,General Lab,LABORATORY,Laboratory
976872,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B FESUC,B FESUC,General Lab,LABORATORY,Laboratory
975190,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMG,Beta 2 Microglobulin,General Lab,LABORATORY,NA
977065,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHB,Beta Hydroxybutyric Acid,General Lab,LABORATORY,Laboratory
975398,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C4,C4 Complement,General Lab,LABORATORY,Laboratory
1131220,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR24,CATH LAB PROCEDURE,CARDIOLOGY,CARDIOLOGY PROCEDURES,Cardiology Procedures
1061340,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFCELL4,CFCELL#4,General Lab,LABORATORY,Laboratory
977596,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CREACLR,CRCL,General Lab,LABORATORY,Laboratory
597298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000250,D-DIMER,LAB BLOOD ORDERABLES,LABORATORY,Lab
975818,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBIL Group,DBIL Group,General Lab,LABORATORY,Laboratory
977768,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDI,DDI,General Lab,LABORATORY,Laboratory
978035,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FE,FE,General Lab,LABORATORY,Laboratory
593182,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000115,GAMMA GT,LAB BLOOD ORDERABLES,LABORATORY,Lab
976320,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAPT,HAPT,General Lab,LABORATORY,Laboratory
978850,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVI 1,IVI 1,General Lab,LABORATORY,Laboratory
974937,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IVI X,IVI X,General Lab,LABORATORY,Laboratory
624466,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sedimentation Rate (ESR),LEAN Sedimentation Rate (ESR),Lab LEAN Collect RN,LABORATORY,Diagnostic
612368,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUN,MCODES_BUN HUP/PPMC,Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
977097,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMA,Methylmalonic Acid Quantitative,General Lab,LABORATORY,NA
979652,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA PMC,PICA,General Lab,LABORATORY,Laboratory
979886,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA PMC,PMC Ionized Calcium,General Lab,LABORATORY,Laboratory
593784,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000040,POTASSIUM,LAB BLOOD ORDERABLES,LABORATORY,Lab
593483,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000630,PRE-ALBUMIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
900694,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16603,"QUANTIFERON (R) TB GOLD, (INCUBATED)",QUEST/LABCORP LAB,LABORATORY,Lab
980425,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIG,TRIG,General Lab,LABORATORY,Laboratory
976828,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNLT,VNLT,General Lab,LABORATORY,Laboratory
981279,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WBCCORR,WBCCOR,General Lab,LABORATORY,Laboratory
976619,2,Cardiolipin antibody screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACL,ACL,General Lab,LABORATORY,Laboratory
977897,2,Chloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL,CL,General Lab,LABORATORY,Laboratory
594043,2,"Creatine Kinase, MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000136,CKMB,LAB BLOOD ORDERABLES,LABORATORY,Lab
1344529,2,"Echocardiogram, transesophogeal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVTEE07,TRANSESOPHAGEAL ECHO (TEE),CV ECHO ORDERABLES,ECHOCARDIOGRAPHY,Echocardiography
614823,2,Ferritin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferritin,LEAN Ferritin,Lab LEAN Collect RN,LABORATORY,Diagnostic
976132,2,Folate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOL,FOL,General Lab,LABORATORY,Laboratory
606994,2,Hepatitis C viral load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hepatitis C Virus Quantitation,MCODES_Hepatitis C Virus Quantitation,Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
611903,2,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iron,LEAN Iron,Lab LEAN Collect RN,LABORATORY,Diagnostic
978890,2,Lactic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LACT,LAC,General Lab,LABORATORY,Laboratory
1152662,2,"Parathyroid hormone, intact, intra-operative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTHIOPER,PTH(INTRA-OPERATIVE),LAB BLOOD ORDERABLES,LABORATORY,Lab
622168,2,Sodium + potassium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sodium/Potassium,LEAN Sodium/Potassium,Lab LEAN Collect RN,LABORATORY,Diagnostic
980478,2,Tacrolimus level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TestoFC,Testosterone Females or Children,General Lab,LABORATORY,Laboratory
980464,2,Thyroid stimulating hormone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSH,TSH,General Lab,LABORATORY,Laboratory
973275,2,Vitamin B12 + folate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B12/FOL,B12/FOL,General Lab,LABORATORY,Laboratory
1060716,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TROPT,TROPT PAH,General Lab,LABORATORY,Laboratory
593276,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501565,PROLACTIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
598896,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0400160,IONIZED CALCIUM (CRITICAL CARE LAB),LAB BLOOD ORDERABLES,LABORATORY,Lab
977044,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2GP1,Beta 2 Glycoprotein 1,General Lab,LABORATORY,Laboratory
593287,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501865,ALPHA FETOPROTEIN TUMOR MARKER (AFPNP),LAB BLOOD ORDERABLES,LABORATORY,Lab
983112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALK 2p23,.ALK split,Helix,LABORATORY,NA
977194,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-1-AT,ALPHA,General Lab,LABORATORY,NA
595053,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C5000080,ANCA TITER AND COMMENT,LAB BLOOD ORDERABLES,LABORATORY,Lab
593517,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86225B,ANTI DNA,LAB BLOOD ORDERABLES,LABORATORY,Lab
976756,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASPERAG,ASPERAG,General Lab,LABORATORY,Laboratory
977121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHB,BHB,General Lab,LABORATORY,Laboratory
975499,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERU,Ceruloplasmin,General Lab,LABORATORY,Laboratory
978183,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z9CRUN,CRUN,General Lab,LABORATORY,Laboratory
602018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3510502,CYTOMEGALOVIRUS - QUANTITATIVE PCR,LAB-MOLECULAR PATHOLOGY,LABORATORY,Lab
978010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCAIgG,Epstein Barr Viral Capsid Antigen,General Lab,LABORATORY,NA
974113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERYTHRO,Erythropoietin (EPO),General Lab,LABORATORY,Laboratory
978659,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K,K,General Lab,LABORATORY,Laboratory
618315,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.BUN/CRE,LEAN BUN/CRE PMC LIO,Lab LEAN Collect RN,LABORATORY,Diagnostic
622702,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hgb/O2 Saturation,",LEAN Hgb/O2 Saturation,Lab LEAN Collect RN,LABORATORY,Diagnostic
608706,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mycophenolic Acid,MCODES_Mycophenolic Acid,Lab HUP/PPMC/PAH,LABORATORY,Diagnostic
594088,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2000620,SMEAR FOR PHYSICIAN (NOT REVIEWED BY PATHOLOGY),LABORATORY,LABORATORY,Lab
980130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOBP,TOBP,General Lab,LABORATORY,Laboratory
593022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7000320,VALPROIC ACID,LAB BLOOD ORDERABLES,LABORATORY,Lab
