PartNumber,PartDisplayName,label.axiom,text.for.label,pure.obo,single.term,iris,PartTypeName,Status,note,o
LP15798-9,Phosphatidylglycerol,'phosphatidylglycerol',phosphatidylglycerol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17517,COMPONENT,ACTIVE,NA,phosphatidylglycerol
LP15799-7,Phosphatidylinositol,'phosphatidylinositol',phosphatidylinositol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28874,COMPONENT,ACTIVE,NA,phosphatidylinositol
LP15700-5,Foscarnet,'phosphonoformic acid',phosphonoformic acid,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_127780,COMPONENT,ACTIVE,NA,phosphonoformic acid
LP17945-4,Phytonadione,'phylloquinone',phylloquinone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_18067,COMPONENT,ACTIVE,NA,phylloquinone
LP15807-8,Phytanate (C16:0(CH3)4),'phytanate',phytanate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_37257,COMPONENT,ACTIVE,NA,phytanate
LP17570-0,Pistachio (Pistacia vera),'Pistacia vera',Pistacia vera,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_55513,COMPONENT,ACTIVE,NA,Pistacia vera
LP17043-8,Pea (Pisum sativum),'Pisum sativum',Pisum sativum,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_3888,COMPONENT,ACTIVE,NA,Pisum sativum
LP15498-6,Choriomammotropin,'Placental lactogen',Placental lactogen,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_81588,COMPONENT,ACTIVE,NA,Placental lactogen
LP13927-6,English Plantain (Plantago lanceolata),'Plantago lanceolata',Plantago lanceolata,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_39414,COMPONENT,ACTIVE,NA,Plantago lanceolata
LP14037-3,Plasma cells,'plasma cell',plasma cell,TRUE,TRUE,http://purl.obolibrary.org/obo/CL_0000786,COMPONENT,ACTIVE,NA,plasma cell
LP16886-1,Plasminogen activator inhibitor 1,'plasminogen activator inhibitor 1',plasminogen activator inhibitor 1,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000014702,COMPONENT,ACTIVE,NA,plasminogen activator inhibitor 1
LP16482-9,Plasminogen,'plasminogen',plasminogen,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000012867,COMPONENT,ACTIVE,NA,plasminogen
LP17638-5,American Sycamore (Platanus occidentalis),'Platanus occidentalis',Platanus occidentalis,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4403,COMPONENT,ACTIVE,NA,Platanus occidentalis
LP16772-3,Platelet,'platelet',platelet,TRUE,TRUE,http://purl.obolibrary.org/obo/CL_0000233,COMPONENT,ACTIVE,NA,platelet
LP146108-8,Plesiomonas shigelloides,'Plesiomonas shigelloides',Plesiomonas shigelloides,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_703,COMPONENT,ACTIVE,NA,Plesiomonas shigelloides
LP7486-6,Pleural fluid,'pleural fluid specimen',pleural fluid specimen,TRUE,TRUE,http://purl.obolibrary.org/obo/OBI_0002515,SYSTEM,ACTIVE,NA,pleural fluid specimen
LP71436-7,PLOD1 gene,'PLOD1',PLOD1,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000005351,COMPONENT,ACTIVE,NA,PLOD1
LP19757-1,PMP22 gene,'PMP22',PMP22,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000005376,COMPONENT,ACTIVE,NA,PMP22
LP17137-8,Pneumocystis jiroveci,'Pneumocystis jirovecii',Pneumocystis jirovecii,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_42068,COMPONENT,ACTIVE,NA,Pneumocystis jirovecii
LP17431-5,Kentucky blue grass (Poa pratensis),'Poa pratensis',Poa pratensis,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4545,COMPONENT,ACTIVE,NA,Poa pratensis
LP30906-9,Poikilocytosis,'Poikilocytosis',Poikilocytosis,TRUE,TRUE,http://purl.obolibrary.org/obo/HP_0004447,COMPONENT,ACTIVE,NA,Poikilocytosis
LP17039-6,Paper Wasp (Polistes spp),'Polistes',Polistes,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_7456,COMPONENT,ACTIVE,NA,Polistes
LP33083-4,Polyunsaturated fatty acids,'polyunsaturated fatty acid',polyunsaturated fatty acid,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26208,COMPONENT,ACTIVE,NA,polyunsaturated fatty acid
LP13967-2,Cottonwood (Populus deltoides),'Populus deltoides',Populus deltoides,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_3696,COMPONENT,ACTIVE,NA,Populus deltoides
LP15810-2,Porphobilinogen deaminase,'porphobilinogen deaminase',porphobilinogen deaminase,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000008623,COMPONENT,ACTIVE,NA,porphobilinogen deaminase
LP14481-3,Porphobilinogen,'porphobilinogen',porphobilinogen,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17381,COMPONENT,ACTIVE,NA,porphobilinogen
LP14913-5,Porphyrins,'porphyrins',porphyrins,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26214,COMPONENT,ACTIVE,NA,porphyrins
LP71165-2,Posaconazole,'posaconazole',posaconazole,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_64355,COMPONENT,ACTIVE,NA,posaconazole
LP15098-4,Potassium,'potassium atom',potassium atom,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26216,COMPONENT,ACTIVE,NA,potassium atom
LP18169-0,Prednisolone,'prednisolone',prednisolone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8378,COMPONENT,ACTIVE,NA,prednisolone
LP18109-6,Prednisone,'prednisone',prednisone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8382,COMPONENT,ACTIVE,NA,prednisone
LP61621-6,Pregabalin,'pregabalin',pregabalin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_64356,COMPONENT,ACTIVE,NA,pregabalin
LP15817-7,Pregnenolone,'pregnenolone',pregnenolone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_16581,COMPONENT,ACTIVE,NA,pregnenolone
LP14730-3,Primidone,'primidone',primidone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8412,COMPONENT,ACTIVE,NA,primidone
LP18151-8,Pristanate (C15:0(CH3)4),'pristanate',pristanate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_77268,COMPONENT,ACTIVE,NA,pristanate
LP16261-7,Procainamide,'procainamide',procainamide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8428,COMPONENT,ACTIVE,NA,procainamide
LP14902-8,Progesterone receptor,'progesterone receptor',progesterone receptor,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000012621,COMPONENT,ACTIVE,NA,progesterone receptor
LP14041-5,Progesterone,'progesterone',progesterone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17026,COMPONENT,ACTIVE,NA,progesterone
LP14688-3,Prolactin,'Prolactin',Prolactin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_81580,COMPONENT,ACTIVE,NA,Prolactin
LP15818-5,Proline,'proline',proline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26271,COMPONENT,ACTIVE,NA,proline
LP15084-4,Promyelocytes,'promyelocyte',promyelocyte,TRUE,TRUE,http://purl.obolibrary.org/obo/CL_0000836,COMPONENT,ACTIVE,NA,promyelocyte
LP17241-8,Propafenone,'propafenone',propafenone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_63619,COMPONENT,ACTIVE,NA,propafenone
LP14375-7,Isopropanol,'propan-2-ol',propan-2-ol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17824,COMPONENT,ACTIVE,NA,propan-2-ol
LP15017-4,Propoxyphene,'propoxyphene',propoxyphene,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8497,COMPONENT,ACTIVE,NA,propoxyphene
LP18190-6,Prostaglandin D2,'prostaglandin D2',prostaglandin D2,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15555,COMPONENT,ACTIVE,NA,prostaglandin D2
LP15824-3,Prostaglandin E2,'prostaglandin E2',prostaglandin E2,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15551,COMPONENT,ACTIVE,NA,prostaglandin E2
LP16485-2,Protein C,'Protein C',Protein C,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_82131,COMPONENT,ACTIVE,NA,Protein C
LP28715-8,Tissue transglutaminase,'protein-glutamine gamma-glutamyltransferase 2',protein-glutamine gamma-glutamyltransferase 2,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000016293,COMPONENT,ACTIVE,NA,protein-glutamine gamma-glutamyltransferase 2
LP15838-3,Protein,'protein',protein,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_36080,COMPONENT,ACTIVE,NA,protein
LP16010-8,Prothrombin,'prothrombin',prothrombin,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000007299,COMPONENT,ACTIVE,NA,prothrombin
LP15839-1,Protoporphyrin,'protoporphyrin',protoporphyrin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15430,COMPONENT,ACTIVE,NA,protoporphyrin
LP16268-2,Protriptyline,'protriptyline',protriptyline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8597,COMPONENT,ACTIVE,NA,protriptyline
LP16912-5,Almond (Prunus dulcis),'Prunus dulcis',Prunus dulcis,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_3755,COMPONENT,ACTIVE,NA,Prunus dulcis
LP19759-7,PSAP gene,'PSAP',PSAP,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000005660,COMPONENT,ACTIVE,NA,PSAP
LP17260-8,Purkinje cells,'Purkinje cell',Purkinje cell,TRUE,TRUE,http://purl.obolibrary.org/obo/CL_0000121,COMPONENT,ACTIVE,NA,Purkinje cell
LP14914-3,Pyridinoline,'Pyridinoline',Pyridinoline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_88539,COMPONENT,ACTIVE,NA,Pyridinoline
LP15842-5,Pyridoxine,'pyridoxine',pyridoxine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_16709,COMPONENT,ACTIVE,NA,pyridoxine
LP15693-2,Pyruvate,'pyruvate',pyruvate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15361,COMPONENT,ACTIVE,NA,pyruvate
LP13922-7,White Oak (Quercus alba),'Quercus alba',Quercus alba,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_3513,COMPONENT,ACTIVE,NA,Quercus alba
LP16271-6,quiNIDine,'quinidine',quinidine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28593,COMPONENT,ACTIVE,NA,quinidine
LP16737-6,Rabies virus,'Rabies lyssavirus',Rabies lyssavirus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_11292,COMPONENT,ACTIVE,NA,Rabies lyssavirus
LP21172-9,Methylenedioxyethylamphetamine,"'rac-3,4-methylenedioxy-N-ethylamphetamine'","rac-3,4-methylenedioxy-N-ethylamphetamine",TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_132237,COMPONENT,ACTIVE,NA,"rac-3,4-methylenedioxy-N-ethylamphetamine"
LP17253-3,raNITIdine,'ranitidine',ranitidine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8776,COMPONENT,ACTIVE,NA,ranitidine
LP15273-3,Renin,'renin',renin,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000013883,COMPONENT,ACTIVE,NA,renin
LP34567-5,Repaglinide,'Repaglinide',Repaglinide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8805,COMPONENT,ACTIVE,NA,Repaglinide
LP28879-2,Respiratory syncytial virus A,'Respiratory syncytial virus type A',Respiratory syncytial virus type A,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_1439707,COMPONENT,ACTIVE,NA,Respiratory syncytial virus type A
LP28880-0,Respiratory syncytial virus B,'Respiratory syncytial virus type B',Respiratory syncytial virus type B,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_1615611,COMPONENT,ACTIVE,NA,Respiratory syncytial virus type B
LP14244-5,Respiratory syncytial virus,'Respiratory syncytial virus',Respiratory syncytial virus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_12814,COMPONENT,ACTIVE,NA,Respiratory syncytial virus
LP7556-6,Respiratory system,'respiratory system specimen',respiratory system specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000766,SYSTEM,ACTIVE,NA,respiratory system specimen
LP15850-8,Reticulin,'reticuline',reticuline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26533,COMPONENT,ACTIVE,NA,reticuline
LP36286-0,Reticulocytes,'reticulocyte specimen',reticulocyte specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000767,SYSTEM,ACTIVE,NA,reticulocyte specimen
LP16487-8,Reticulocytes,'reticulocyte',reticulocyte,TRUE,TRUE,http://purl.obolibrary.org/obo/CL_0000558,COMPONENT,ACTIVE,NA,reticulocyte
LP15274-1,Retinol,'retinol',retinol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_50211,COMPONENT,ACTIVE,NA,retinol
LP34632-7,Retinyl palmitate,'retinyl palmitate',retinyl palmitate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15040,COMPONENT,ACTIVE,NA,retinyl palmitate
LP15853-2,Riboflavin,'riboflavin',riboflavin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17015,COMPONENT,ACTIVE,NA,riboflavin
LP32423-3,RNA,'ribonucleic acid',,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_33697,SUFFIX,ACTIVE,NA,ribonucleic acid
LP16743-4,Rickettsia rickettsii,'Rickettsia rickettsii',Rickettsia rickettsii,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_783,COMPONENT,ACTIVE,NA,Rickettsia rickettsii
LP14234-6,Rickettsia typhi,'Rickettsia typhi',Rickettsia typhi,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_785,COMPONENT,ACTIVE,NA,Rickettsia typhi
LP14435-9,Rifabutin,'rifabutin',rifabutin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_45367,COMPONENT,ACTIVE,NA,rifabutin
LP16274-0,rifAMPin,'rifampicin',rifampicin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28077,COMPONENT,ACTIVE,NA,rifampicin
LP17872-0,risperiDONE,'risperidone',risperidone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_8871,COMPONENT,ACTIVE,NA,risperidone
LP29634-0,Alpha-Phenyl-2-Piperidine acetate,'ritalinic acid',ritalinic acid,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_83481,COMPONENT,ACTIVE,NA,ritalinic acid
LP204843-9,Rotavirus A,'Rotavirus A',Rotavirus A,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_28875,COMPONENT,ACTIVE,NA,Rotavirus A
LP14844-2,Rotavirus,'Rotavirus',Rotavirus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_10912,COMPONENT,ACTIVE,NA,Rotavirus
LP14416-9,Rubella virus,'Rubella virus',Rubella virus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_11041,COMPONENT,ACTIVE,NA,Rubella virus
LP16951-3,Clam (Ruditapes spp),'Ruditapes',Ruditapes,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_186463,COMPONENT,ACTIVE,NA,Ruditapes
LP14433-4,Sheep Sorrel (Rumex acetosella),'Rumex acetosella',Rumex acetosella,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_61450,COMPONENT,ACTIVE,NA,Rumex acetosella
LP15318-6,Acylcarnitine,'S-adenosyl-L-methionine',S-adenosyl-L-methionine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15414,COMPONENT,ACTIVE,NA,S-adenosyl-L-methionine
LP16748-3,Saccharomonospora viridis,'Saccharomonospora viridis',Saccharomonospora viridis,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_1852,COMPONENT,ACTIVE,NA,Saccharomonospora viridis
LP16863-0,Baker's yeast (Saccharomyces cerevisiae),'Saccharomyces cerevisiae',Saccharomyces cerevisiae,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4932,COMPONENT,ACTIVE,NA,Saccharomyces cerevisiae
LP16723-6,Saccharopolyspora rectivirgula,'Saccharopolyspora rectivirgula',Saccharopolyspora rectivirgula,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_28042,COMPONENT,ACTIVE,NA,Saccharopolyspora rectivirgula
LP14232-0,Saint Louis encephalitis virus,'Saint Louis encephalitis virus',Saint Louis encephalitis virus,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_11080,COMPONENT,ACTIVE,NA,Saint Louis encephalitis virus
LP16276-5,Salicylates,'salicylates',salicylates,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26596,COMPONENT,ACTIVE,NA,salicylates
LP7565-7,Saliva,'saliva specimen',saliva specimen,TRUE,TRUE,http://purl.obolibrary.org/obo/OBI_0002507,SYSTEM,ACTIVE,NA,saliva specimen
LP13974-8,Willow (Salix caprea),'Salix caprea',Salix caprea,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_172267,COMPONENT,ACTIVE,NA,Salix caprea
LP13958-1,Salmon (Salmo salar),'Salmo salar',Salmo salar,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_8030,COMPONENT,ACTIVE,NA,Salmo salar
LP16750-9,Salmonella sp,'Salmonella sp.',Salmonella sp.,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_599,COMPONENT,ACTIVE,NA,Salmonella sp.
LP15859-9,Sarcosine,'sarcosine',sarcosine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15611,COMPONENT,ACTIVE,NA,sarcosine
LP33079-2,Saturated fatty acids,'saturated fatty acid',saturated fatty acid,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26607,COMPONENT,ACTIVE,NA,saturated fatty acid
LP6838-9,Number Fraction,('scalar measurement datum' and ('has measurement unit label' some 'percent')),percent,TRUE,FALSE,http://purl.obolibrary.org/obo/UO_0000187,PROPERTY,ACTIVE,NA,percent
LP6860-3,Substance Concentration,('scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')),molarity,TRUE,FALSE,http://purl.obolibrary.org/obo/UO_0000061,PROPERTY,ACTIVE,NA,unit of molarity
LP6843-9,Osmolality,('scalar measurement datum' and ('is about' some 'osmolality')),osmolarity,TRUE,FALSE,http://purl.obolibrary.org/obo/PATO_0002027,PROPERTY,ACTIVE,NA,osmolality
LP14845-9,Schistosoma sp,'Schistosoma',Schistosoma,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_6181,COMPONENT,ACTIVE,NA,Schistosoma
LP18453-8,Sebacate (C8),'sebacate',sebacate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_132954,COMPONENT,ACTIVE,NA,sebacate
LP13933-4,Rye (Secale cereale),'Secale cereale',Secale cereale,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4550,COMPONENT,ACTIVE,NA,Secale cereale
LP16277-3,Secobarbital,'secobarbital',secobarbital,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9073,COMPONENT,ACTIVE,NA,secobarbital
LP14283-3,Selenium,'selenium atom',selenium atom,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27568,COMPONENT,ACTIVE,NA,selenium atom
LP7589-7,Semen,'semen specimen',semen specimen,FALSE,TRUE,http://transformunify.org/ontologies/TURBO_0000758,SYSTEM,ACTIVE,NA,semen specimen
LP15861-5,Serine,'serine',serine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17822,COMPONENT,ACTIVE,NA,serine
LP14693-3,Serotonin,'serotonin',serotonin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28790,COMPONENT,ACTIVE,NA,serotonin
LP17242-6,Sertraline,'sertraline',sertraline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9123,COMPONENT,ACTIVE,NA,sertraline
LP14052-2,Sesame Seed (Sesamum indicum),'Sesamum indicum',Sesamum indicum,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4182,COMPONENT,ACTIVE,NA,Sesamum indicum
LP417540-4,SARSÊcoronavirusÊ2,'Severe acute respiratory syndrome coronavirus 2',Severe acute respiratory syndrome coronavirus 2,TRUE,TRUE,,cOMPONENT,,,
LP15863-1,Sex hormone binding globulin,'sex hormone-binding globulin',sex hormone-binding globulin,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000014836,COMPONENT,ACTIVE,NA,sex hormone-binding globulin
LP19217-6,Shigella sp,'Shigella sp.',Shigella sp.,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_625,COMPONENT,ACTIVE,NA,Shigella sp.
LP31710-4,Signal Recognition Particle (SRP),'signal recognition particle',signal recognition particle,TRUE,TRUE,http://purl.obolibrary.org/obo/GO_0048500,COMPONENT,ACTIVE,NA,signal recognition particle
LP21368-3,Sirolimus,'sirolimus',sirolimus,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9168,COMPONENT,ACTIVE,NA,sirolimus
LP18013-0,Size,'size',size,TRUE,TRUE,http://purl.obolibrary.org/obo/PATO_0000117,COMPONENT,ACTIVE,NA,size
LP33177-4,SMN1 gene,'SMN1',SMN1,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000006606,COMPONENT,ACTIVE,NA,SMN1
LP30751-9,SMPD1 gene,'SMPD1',SMPD1,TRUE,TRUE,http://purl.obolibrary.org/obo/OGG_3000006609,COMPONENT,ACTIVE,NA,SMPD1
LP15099-2,Sodium,'sodium atom',sodium atom,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26708,COMPONENT,ACTIVE,NA,sodium atom
LP17053-7,Potato (Solanum tuberosum),'Solanum tuberosum',Solanum tuberosum,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4113,COMPONENT,ACTIVE,NA,Solanum tuberosum
LP17628-6,Sole (Solea solea),'Solea solea',Solea solea,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_90069,COMPONENT,ACTIVE,NA,Solea solea
LP14694-1,Somatostatin,'somatostatin',somatostatin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_64628,COMPONENT,ACTIVE,NA,somatostatin
LP13953-2,Johnson grass (Sorghum halepense),'Sorghum halepense',Sorghum halepense,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_4560,COMPONENT,ACTIVE,NA,Sorghum halepense
LP16279-9,Sotalol,'sotalol',sotalol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_63622,COMPONENT,ACTIVE,NA,sotalol
LP6960-1,Point in time (spot),'specimen collection objective',,TRUE,TRUE,http://purl.obolibrary.org/obo/OBI_0000684,TIME,ACTIVE,NA,specimen collection objective
LP7600-2,Sputum,'sputum specimen',sputum specimen,TRUE,TRUE,http://purl.obolibrary.org/obo/OBI_0002508,SYSTEM,ACTIVE,NA,NA
LP17633-6,Stemphylium solani,'Stemphylium solani',Stemphylium solani,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_110364,COMPONENT,ACTIVE,NA,Stemphylium solani
LP14405-2,Streptococcus agalactiae,'Streptococcus agalactiae',Streptococcus agalactiae,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_1311,COMPONENT,ACTIVE,NA,Streptococcus agalactiae
LP15188-3,Streptococcus pyogenes,'Streptococcus pyogenes',Streptococcus pyogenes,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_1314,COMPONENT,ACTIVE,NA,Streptococcus pyogenes
LP16282-3,Streptomycin,'streptomycin',streptomycin,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17076,COMPONENT,ACTIVE,NA,streptomycin
LP14846-7,Strongyloides sp,'Strongyloides',Strongyloides,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_6247,COMPONENT,ACTIVE,NA,Strongyloides
LP18454-6,Suberate,'suberate',suberate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_132953,COMPONENT,ACTIVE,NA,suberate
LP15870-6,Substance P,'Substance P',Substance P,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_80308,COMPONENT,ACTIVE,NA,Substance P
LP15871-4,Succinate,'succinate',succinate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_26806,COMPONENT,ACTIVE,NA,succinate
LP15874-8,Sulfate,'sulfate',sulfate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_16189,COMPONENT,ACTIVE,NA,sulfate
LP220367-9,SUMO-activating enzyme subunit 1,'SUMO-activating enzyme subunit 1',SUMO-activating enzyme subunit 1,TRUE,TRUE,http://purl.obolibrary.org/obo/PR_000014431,COMPONENT,ACTIVE,NA,SUMO-activating enzyme subunit 1
LP7592-1,Synovial fluid,'synovial fluid specimen',synovial fluid specimen,TRUE,TRUE,http://purl.obolibrary.org/obo/OBI_0002510,SYSTEM,ACTIVE,NA,synovial fluid specimen
LP15182-6,Tacrolimus,'tacrolimus (anhydrous)',tacrolimus (anhydrous),TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_61049,COMPONENT,ACTIVE,NA,tacrolimus (anhydrous)
LP99218-7,Tapentadol,'tapentadol',tapentadol,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_135935,COMPONENT,ACTIVE,NA,tapentadol
LP15878-9,Taurine,'taurine',taurine,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_15891,COMPONENT,ACTIVE,NA,taurine
LP14551-3,Temazepam,'Temazepam',Temazepam,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_9435,COMPONENT,ACTIVE,NA,Temazepam
LP36784-4,Teriflunomide,'teriflunomide',teriflunomide,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_68540,COMPONENT,ACTIVE,NA,teriflunomide
LP14045-6,Testosterone,'testosterone',testosterone,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_17347,COMPONENT,ACTIVE,NA,testosterone
LP16286-4,Tetracycline,'tetracycline',tetracycline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_27902,COMPONENT,ACTIVE,NA,tetracycline
LP33065-1,Myristate (C14:0),'tetradecanoate',tetradecanoate,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_30807,COMPONENT,ACTIVE,NA,tetradecanoate
LP16837-4,Thallium,'thallium',thallium,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_30440,COMPONENT,ACTIVE,NA,thallium
LP16288-0,Theophylline,'theophylline',theophylline,TRUE,TRUE,http://purl.obolibrary.org/obo/CHEBI_28177,COMPONENT,ACTIVE,NA,theophylline
LP14479-7,Thermoactinomyces vulgaris,'Thermoactinomyces vulgaris',Thermoactinomyces vulgaris,TRUE,TRUE,http://purl.obolibrary.org/obo/NCBITaxon_2026,COMPONENT,ACTIVE,NA,Thermoactinomyces vulgaris
